times,_a_max,_b_max,_a_std,_b_std
2008-11-08 09:00:00,6.36883e-07,4.27555e-06,9.5370595e-08,5.5526993e-07
2008-11-08 12:00:00,1.32603e-06,5.89983e-06,2.0829269e-07,1.0407541e-06
2008-11-08 15:00:00,7.67813e-07,4.74167e-06,1.2015958e-07,6.5810167e-07
2008-11-08 18:00:00,1.39609e-07,2.17582e-06,1.9967276e-08,2.0023516e-07
2008-11-08 21:00:00,2.01436e-07,2.2797e-06,3.0080123e-08,2.2477e-07
2008-11-09 00:00:00,3.16533e-07,3.28315e-06,5.5662092e-08,3.8816117e-07
2008-11-09 03:00:00,6.44415e-07,5.47577e-06,1.061468e-07,8.565583e-07
2008-11-09 06:00:00,1.57868e-06,9.05135e-06,2.2416904e-07,1.4440598e-06
2008-11-09 09:00:00,1.13842e-05,3.91395e-05,2.016091e-06,8.290016e-06
2008-11-09 12:00:00,2.78872e-07,3.10386e-06,4.057911e-08,3.9560138e-07
2008-11-09 15:00:00,1.05729e-05,4.52891e-05,2.764929e-06,1.27411695e-05
2008-11-09 18:00:00,3.59268e-06,1.77054e-05,7.7732074e-07,3.92571e-06
2008-11-09 21:00:00,2.73006e-06,1.22267e-05,5.819169e-07,2.5985264e-06
2008-11-10 00:00:00,5.60356e-07,4.27772e-06,9.705134e-08,6.377574e-07
2008-11-10 03:00:00,1.66235e-07,2.986e-06,2.949466e-08,3.1413302e-07
2008-11-10 06:00:00,8.3964e-07,5.72706e-06,1.6060999e-07,1.0095175e-06
2008-11-10 09:00:00,6.62401e-07,6.35718e-06,1.3263677e-07,1.1892238e-06
2008-11-10 12:00:00,2.1703e-06,1.27416e-05,2.9176044e-07,1.9721324e-06
2008-11-10 15:00:00,6.45991e-07,7.35474e-06,1.0543431e-07,1.2107782e-06
2008-11-10 18:00:00,8.15889e-07,6.59943e-06,1.5435994e-07,1.0132673e-06
2008-11-10 21:00:00,3.55962e-07,3.46931e-06,5.7496443e-08,4.4182795e-07
2008-11-11 00:00:00,2.54037e-05,8.78766e-05,7.715278e-06,2.9237339e-05
2008-11-11 03:00:00,7.51496e-06,2.72797e-05,9.67031e-07,4.5728657e-06
2008-11-11 06:00:00,2.71378e-07,3.31643e-06,5.5910416e-08,4.4919508e-07
2008-11-11 09:00:00,5.43422e-07,4.66921e-06,7.869372e-08,5.764402e-07
2008-11-11 12:00:00,5.24449e-05,0.000166558,1.6568962e-05,5.5959994e-05
2008-11-11 15:00:00,5.94158e-06,5.18961e-05,1.0095586e-06,1.0062362e-05
2008-11-11 18:00:00,1.21425e-06,9.57093e-06,2.9105107e-07,2.0775954e-06
2008-11-11 21:00:00,4.65441e-07,6.57916e-06,9.2966715e-08,1.2510145e-06
2008-11-12 00:00:00,8.60782e-08,2.12458e-06,1.708175e-08,2.535408e-07
2008-11-12 03:00:00,5.33423e-07,3.76094e-06,1.0984533e-07,6.614383e-07
2008-11-12 06:00:00,8.53788e-08,1.83349e-06,1.40049785e-08,1.6581124e-07
2008-11-12 09:00:00,2.52314e-06,1.14208e-05,3.4171353e-07,1.7686414e-06
2008-11-12 12:00:00,7.76454e-08,1.90739e-06,1.0696026e-08,1.3366355e-07
2008-11-12 15:00:00,9.0803e-07,5.91666e-06,1.992591e-07,1.1409265e-06
2008-11-12 18:00:00,6.70502e-07,5.67558e-06,1.00650155e-07,1.194183e-06
2008-11-12 21:00:00,6.71323e-08,1.95596e-06,1.3797601e-08,1.3626176e-07
2008-11-13 00:00:00,4.54304e-07,4.2551e-06,8.145808e-08,5.5310664e-07
2008-11-13 03:00:00,2.95628e-07,3.69065e-06,4.613524e-08,3.879073e-07
2008-11-13 06:00:00,1.04788e-05,4.06854e-05,1.7921204e-06,7.500298e-06
2008-11-13 09:00:00,2.57966e-07,3.76347e-06,5.490426e-08,4.967772e-07
2008-11-13 12:00:00,5.64328e-07,4.94461e-06,9.1860656e-08,5.247375e-07
2008-11-13 15:00:00,5.25514e-07,5.12625e-06,1.186349e-07,1.0517342e-06
2008-11-13 18:00:00,4.29852e-07,3.98647e-06,6.233607e-08,3.8571886e-07
2008-11-13 21:00:00,0.000103338,0.000319254,3.3382697e-05,0.00010151261
2008-11-14 00:00:00,2.96488e-07,8.35496e-06,6.68379e-08,1.6801962e-06
2008-11-14 03:00:00,3.69643e-07,4.45079e-06,5.1954505e-08,4.2585427e-07
2008-11-14 06:00:00,1.20425e-06,9.44936e-06,3.6108233e-07,2.363749e-06
2008-11-14 09:00:00,4.04422e-07,4.66152e-06,7.041788e-08,8.780527e-07
2008-11-14 12:00:00,3.36132e-07,3.26144e-06,5.0506053e-08,3.1674932e-07
2008-11-14 15:00:00,3.17932e-05,0.000104244,9.27747e-06,3.9956874e-05
2008-11-14 18:00:00,1.16988e-05,8.45545e-05,2.4824485e-06,2.1018968e-05
2008-11-14 21:00:00,1.73436e-06,8.4594e-06,2.9079203e-07,1.3765754e-06
2008-11-15 00:00:00,3.90818e-07,3.56815e-06,8.0472155e-08,5.627684e-07
2008-11-15 03:00:00,6.04026e-07,4.00969e-06,8.134098e-08,4.059563e-07
2008-11-15 06:00:00,2.49313e-06,9.55186e-06,2.9714158e-07,1.1970565e-06
2008-11-15 09:00:00,7.1818e-05,0.00020076,1.8969758e-05,5.975999e-05
2008-11-15 12:00:00,2.05669e-06,1.18783e-05,3.389006e-07,2.6510286e-06
2008-11-15 15:00:00,1.7545e-06,1.02552e-05,3.639547e-07,1.996713e-06
2008-11-15 18:00:00,1.34736e-05,4.22172e-05,2.48537e-06,8.981257e-06
2008-11-15 21:00:00,1.09073e-06,1.00846e-05,2.77509e-07,2.2692434e-06
2008-11-16 00:00:00,1.88535e-05,7.16352e-05,4.9754567e-06,1.9092577e-05
2008-11-16 03:00:00,2.2868e-06,1.3024e-05,3.7588657e-07,2.225409e-06
2008-11-16 06:00:00,1.58475e-06,9.65614e-06,2.8613914e-07,1.5771326e-06
2008-11-16 09:00:00,1.85359e-05,6.79301e-05,4.2991605e-06,1.6963802e-05
2008-11-16 12:00:00,6.67486e-05,0.000206665,2.1419022e-05,6.657588e-05
2008-11-16 15:00:00,2.90423e-05,0.000147799,5.3542594e-06,3.2243493e-05
2008-11-16 18:00:00,3.8759e-07,4.93235e-06,5.6625506e-08,5.4207044e-07
2008-11-16 21:00:00,7.50558e-07,5.40941e-06,1.2628053e-07,7.3833803e-07
2008-11-17 00:00:00,7.54537e-06,3.49212e-05,2.0728571e-06,1.0274229e-05
2008-11-17 03:00:00,1.79422e-05,6.61159e-05,3.6891142e-06,1.5118118e-05
2008-11-17 06:00:00,6.97564e-07,6.5419e-06,8.810955e-08,6.3884954e-07
2008-11-17 09:00:00,4.98729e-07,5.53945e-06,7.685959e-08,6.029518e-07
2008-11-17 12:00:00,3.13898e-06,1.60056e-05,6.4250577e-07,3.393598e-06
2008-11-17 15:00:00,4.33244e-07,6.0974e-06,9.593178e-08,8.181526e-07
2008-11-17 18:00:00,1.65735e-07,3.32874e-06,2.8256286e-08,2.7656054e-07
2008-11-17 21:00:00,2.78872e-07,4.35014e-06,4.843093e-08,3.8535617e-07
2008-11-18 00:00:00,1.40386e-06,7.42602e-06,1.035769e-07,4.378927e-07
2008-11-18 03:00:00,1.11345e-06,8.42999e-06,2.8996263e-07,1.7283407e-06
2008-11-18 06:00:00,1.15895e-06,1.01473e-05,2.3304663e-07,1.4340281e-06
2008-11-18 09:00:00,2.33926e-06,1.24509e-05,3.6581824e-07,1.82635e-06
2008-11-18 12:00:00,2.88173e-06,1.48678e-05,7.1870244e-07,3.5438086e-06
2008-11-18 15:00:00,1.92862e-06,1.02653e-05,4.2721734e-07,1.998217e-06
2008-11-18 18:00:00,3.77776e-06,1.32053e-05,3.5513975e-07,1.5492038e-06
2008-11-18 21:00:00,8.62259e-06,2.31654e-05,8.135112e-07,2.6766454e-06
2008-11-19 00:00:00,1.10688e-05,3.56434e-05,2.3298448e-06,8.460678e-06
2008-11-19 03:00:00,1.97266e-06,1.2546e-05,3.5351255e-07,2.1734256e-06
2008-11-19 06:00:00,1.17352e-07,2.42713e-06,2.4860405e-08,2.6665919e-07
2008-11-19 09:00:00,7.3235e-08,1.96293e-06,1.3043711e-08,1.4897194e-07
2008-11-19 12:00:00,9.06352e-07,6.97717e-06,1.3596824e-07,9.905075e-07
2008-11-19 15:00:00,2.19208e-06,9.7987e-06,4.842453e-07,2.438766e-06
2008-11-19 18:00:00,1.0786e-07,2.65339e-06,1.44081005e-08,3.4845357e-07
2008-11-19 21:00:00,4.18987e-07,4.8788e-06,9.217736e-08,6.9766054e-07
2008-11-20 00:00:00,1.75719e-06,8.21915e-06,5.339066e-07,2.3431198e-06
2008-11-20 03:00:00,4.65263e-08,1.31535e-06,6.731668e-09,7.8793214e-08
2008-11-20 06:00:00,1.98304e-07,2.3774e-06,2.5257066e-08,2.1577505e-07
2008-11-20 09:00:00,9.5031e-08,2.08396e-06,1.281123e-08,1.6416097e-07
2008-11-20 12:00:00,2.38913e-08,1.07292e-06,4.689557e-09,4.2685063e-08
2008-11-20 15:00:00,3.69189e-08,1.04959e-06,5.918637e-09,5.5081593e-08
2008-11-20 18:00:00,8.45333e-08,1.54547e-06,2.2557296e-08,1.4985048e-07
2008-11-20 21:00:00,8.21194e-09,9.48094e-07,1.8028711e-09,7.523065e-08
2008-11-21 00:00:00,3.14e-07,4.44e-06,7.1864704e-08,7.7312865e-07
2008-11-21 03:00:00,1.01e-07,3.03e-06,3.2741053e-08,1.2125544e-06
2008-11-21 06:00:00,1.51e-07,3.92e-06,2.593042e-08,3.0134947e-07
2008-11-21 09:00:00,1.03e-05,5.28e-05,3.2839664e-06,1.6390033e-05
2008-11-21 12:00:00,1.02e-05,5.52e-05,2.8515988e-06,1.5240872e-05
2008-11-21 15:00:00,9.42e-07,1.2e-05,1.5867278e-07,1.5797079e-06
2008-11-21 18:00:00,8.51e-06,4.02e-05,1.4870885e-06,7.595322e-06
2008-11-21 21:00:00,1.7e-06,1.3e-05,3.645533e-07,2.1862193e-06
2008-11-22 00:00:00,6.03e-06,3.21e-05,1.431917e-06,7.3751276e-06
2008-11-22 03:00:00,6.85e-07,6.84e-06,2.0125657e-07,2.1840783e-06
2008-11-22 06:00:00,6.53e-07,7.66e-06,1.1559934e-07,7.3905676e-07
2008-11-22 09:00:00,4.49e-05,0.00014,1.0405941e-05,3.9741684e-05
2008-11-22 12:00:00,1.16e-05,6.97e-05,2.0923449e-06,1.2926341e-05
2008-11-22 15:00:00,1.06e-06,1.2e-05,2.3812568e-07,1.6570933e-06
2008-11-22 18:00:00,4.29e-06,2.17e-05,9.271703e-07,4.5292873e-06
2008-11-22 21:00:00,0.000481,0.00171,0.00012727868,0.00038953996
2008-11-23 00:00:00,5.31e-06,3.55e-05,1.1757236e-06,6.9365115e-06
2008-11-23 03:00:00,2.95e-05,0.000124,9.858616e-06,4.59416e-05
2008-11-23 06:00:00,3.51e-06,2.69e-05,6.618434e-07,5.4266297e-06
2008-11-23 09:00:00,6.58e-07,9.14e-06,1.1226669e-07,1.1880044e-06
2008-11-23 12:00:00,4.43e-06,2.5e-05,5.794728e-07,3.3511856e-06
2008-11-23 15:00:00,9.53e-07,8.51e-06,1.8356867e-07,1.3945637e-06
2008-11-23 18:00:00,5.35e-07,6.56e-06,8.927821e-08,1.0993024e-06
2008-11-23 21:00:00,1.73e-06,1.15e-05,4.4433685e-07,2.4321014e-06
2008-11-24 00:00:00,7.6e-07,9.38e-06,1.1620502e-07,1.3152278e-06
2008-11-24 03:00:00,9.14e-07,6.46e-06,1.3810872e-07,1.8371762e-06
2008-11-24 06:00:00,1.27e-06,8.73e-06,1.6840697e-07,1.1297105e-06
2008-11-24 09:00:00,2.66e-06,1.64e-05,7.306478e-07,3.830713e-06
2008-11-24 12:00:00,3.51e-06,2.04e-05,6.390365e-07,3.928131e-06
2008-11-24 15:00:00,4.13e-07,5.7e-06,6.7071234e-08,7.1647287e-07
2008-11-24 18:00:00,2.13e-07,4.33e-06,4.4971856e-08,8.370533e-07
2008-11-24 21:00:00,1.53e-07,2.8e-06,2.2600487e-08,3.0164782e-07
2008-11-25 00:00:00,7e-06,3.16e-05,2.1916835e-06,1.0596447e-05
2008-11-25 03:00:00,2.53e-06,2.07e-05,6.380072e-07,5.842719e-06
2008-11-25 06:00:00,1.53e-05,5.37e-05,3.0283009e-06,9.6983495e-06
2008-11-25 09:00:00,2.14e-05,8.47e-05,6.648533e-06,2.4959436e-05
2008-11-25 12:00:00,7.14e-07,9.71e-06,1.6031467e-07,1.5891027e-06
2008-11-25 15:00:00,1.01e-05,5.11e-05,3.6694023e-06,1.9567373e-05
2008-11-25 18:00:00,5.73e-06,3.94e-05,1.2358788e-06,8.202108e-06
2008-11-25 21:00:00,8.63e-07,1.01e-05,1.8356567e-07,1.6475836e-06
2008-11-26 00:00:00,9.68e-07,7.76e-06,1.062917e-07,7.923835e-07
2008-11-26 03:00:00,1.5e-07,3.4e-06,5.0693274e-08,1.3203222e-06
2008-11-26 06:00:00,8.77e-08,2.37e-06,1.4166591e-08,3.000581e-07
2008-11-26 09:00:00,8.47e-08,2.48e-06,1.1476542e-08,2.4874507e-07
2008-11-26 12:00:00,3.51e-08,1.9e-06,5.051844e-09,1.6582653e-07
2008-11-26 15:00:00,3.51e-07,5.28e-06,1.1316857e-07,1.3118236e-06
2008-11-26 18:00:00,0.00021,0.000566,4.163626e-05,0.00012234731
2008-11-26 21:00:00,2.12e-07,5.07e-06,2.7000679e-08,5.929147e-07
2008-11-27 00:00:00,6.89e-08,2.06e-06,1.44978936e-08,2.4706583e-07
2008-11-27 03:00:00,6.93e-08,2.07e-06,1.8364036e-08,6.754626e-07
2008-11-27 06:00:00,3.34e-08,1.22e-06,4.955995e-09,9.7443746e-08
2008-11-27 09:00:00,1.11e-07,2.31e-06,2.4138927e-08,3.579807e-07
2008-11-27 12:00:00,3.8e-08,1.24e-06,5.93501e-09,1.09868985e-07
2008-11-27 15:00:00,2.11e-08,9.95e-07,4.1715094e-09,9.468273e-08
2008-11-27 18:00:00,4.78e-08,1.2e-06,9.999643e-09,1.404497e-07
2008-11-27 21:00:00,6.93e-08,1.36e-06,1.2075617e-08,1.6874294e-07
2008-11-28 00:00:00,2.51e-08,9.31e-07,3.335504e-09,6.9974305e-08
2008-11-28 03:00:00,1.66e-08,8.49e-07,3.943232e-09,3.0643213e-07
2008-11-28 06:00:00,1.26e-08,6.61e-07,3.1284426e-09,3.430841e-08
2008-11-28 09:00:00,1.15e-08,6.34e-07,2.4075817e-09,2.7265342e-08
2008-11-28 12:00:00,2.58e-08,9.02e-07,7.359509e-09,1.2792624e-07
2008-11-28 15:00:00,2.4e-08,8.83e-07,6.3823293e-09,1.4198004e-07
2008-11-28 18:00:00,2.23e-08,7.48e-07,5.4005316e-09,1.0572608e-07
2008-11-28 21:00:00,5.98e-08,1.48e-06,2.2230106e-08,3.6079052e-07
2008-11-29 00:00:00,5.87e-07,6.46e-06,2.0456245e-07,1.984502e-06
2008-11-29 03:00:00,5.68e-07,6.46e-06,1.6482463e-07,2.0924792e-06
2008-11-29 06:00:00,2.05e-07,3e-06,3.618705e-08,4.8827e-07
2008-11-29 09:00:00,1.24e-06,6.17e-06,1.9384595e-07,1.0596272e-06
2008-11-29 12:00:00,2.62e-08,9.44e-07,3.6136385e-09,7.521807e-08
2008-11-29 15:00:00,1.93e-05,8e-05,5.2752625e-06,2.3004537e-05
2008-11-29 18:00:00,1.38e-07,2.16e-06,2.1810285e-08,3.4901282e-07
2008-11-29 21:00:00,1.24e-08,7.67e-07,1.8271895e-09,5.870428e-08
2008-11-30 00:00:00,2.94e-08,8.13e-07,3.8844092e-09,6.8711635e-08
2008-11-30 03:00:00,4.65e-05,0.000221,1.1314414e-05,6.057562e-05
2008-11-30 06:00:00,3.89e-06,3.97e-05,8.4212957e-07,7.680268e-06
2008-11-30 09:00:00,2.81e-07,4.44e-06,5.807727e-08,7.5126223e-07
2008-11-30 12:00:00,6.05e-07,6.58e-06,1.1877869e-07,1.2109327e-06
2008-11-30 15:00:00,1.99e-07,4.18e-06,2.5199894e-08,5.2118685e-07
2008-11-30 18:00:00,1.65e-07,2.95e-06,3.92331e-08,5.4954046e-07
2008-11-30 21:00:00,1.99e-07,3.6e-06,5.3965177e-08,8.287217e-07
2008-12-01 00:00:00,1.34e-06,1.02e-05,1.8576641e-07,1.467551e-06
2008-12-01 03:00:00,1.12e-07,1.51e-06,1.7045119e-08,3.5126916e-07
2008-12-01 06:00:00,6.15e-08,1.17e-06,8.023363e-09,1.5629732e-07
2008-12-01 09:00:00,3.42e-08,1.12e-06,6.58872e-09,1.2877314e-07
2008-12-01 12:00:00,4.57e-06,2.38e-05,1.2810023e-06,6.878283e-06
2008-12-01 15:00:00,6.52e-08,2.2e-06,1.5690038e-08,3.720376e-07
2008-12-01 18:00:00,9.84e-08,1.68e-06,1.435155e-08,2.2321832e-07
2008-12-01 21:00:00,6.61e-08,1.19e-06,6.4299277e-09,1.0769847e-07
2008-12-02 00:00:00,7.71e-07,7.74e-06,1.6307563e-07,1.8034641e-06
2008-12-02 03:00:00,2.89e-06,1.32e-05,5.6123804e-07,3.3888634e-06
2008-12-02 06:00:00,3.86e-08,7.71e-07,7.05909e-09,6.675273e-08
2008-12-02 09:00:00,6.35e-05,0.000203,1.6957565e-05,5.8844118e-05
2008-12-02 12:00:00,6.97e-07,7.08e-06,1.567262e-07,1.4990771e-06
2008-12-02 15:00:00,3.62e-08,1.11e-06,5.99671e-09,1.15741535e-07
2008-12-02 18:00:00,1.3e-08,6.21e-07,2.4957119e-09,6.374767e-08
2008-12-02 21:00:00,1.01e-08,5.33e-07,1.7794729e-09,3.751022e-08
2008-12-03 00:00:00,6.9e-09,4.56e-07,1.016144e-09,2.9701459e-08
2008-12-03 03:00:00,1.41e-09,3.7e-07,7.367038e-11,4.3853404e-08
2008-12-03 06:00:00,2.19e-08,5.79e-07,3.482516e-09,4.8705022e-08
2008-12-03 09:00:00,3.53e-08,5.9e-07,7.523463e-09,3.083279e-08
2008-12-03 12:00:00,4.21e-08,7.33e-07,4.9612843e-09,6.938452e-08
2008-12-03 15:00:00,3.26e-08,7.59e-07,4.320113e-09,7.1889644e-08
2008-12-03 18:00:00,6.01e-08,9.53e-07,6.1702816e-09,7.422814e-08
2008-12-03 21:00:00,6.64e-08,9.14e-07,1.0332703e-08,9.5779214e-08
2008-12-04 00:00:00,1.4e-07,1.65e-06,1.6147105e-08,1.5452126e-07
2008-12-04 03:00:00,1.85e-07,1.75e-06,2.9101065e-08,2.65451e-07
2008-12-04 06:00:00,1.7e-07,2.43e-06,3.5636134e-08,4.6322296e-07
2008-12-04 09:00:00,1.73e-08,8.38e-07,1.784258e-09,5.2780205e-08
2008-12-04 12:00:00,6.95e-08,1.38e-06,1.09799965e-08,1.7782044e-07
2008-12-04 15:00:00,1.25e-06,8.41e-06,3.550917e-07,2.3107877e-06
2008-12-04 18:00:00,1.48e-06,1.03e-05,4.1061028e-07,2.9188484e-06
2008-12-04 21:00:00,2.55e-08,8e-07,2.7908158e-09,3.8723627e-08
2008-12-05 00:00:00,3.34e-08,8.51e-07,4.8233173e-09,6.579085e-08
2008-12-05 03:00:00,2.96e-07,2.28e-06,4.1103814e-08,3.1676325e-07
2008-12-05 06:00:00,1.16e-06,7.85e-06,3.371402e-07,2.0894186e-06
2008-12-05 09:00:00,1e-06,5.45e-06,1.554963e-07,1.0606486e-06
2008-12-05 12:00:00,0.000481,0.00145,8.7165834e-05,0.00024500393
2008-12-05 15:00:00,3.41e-06,2.97e-05,8.117127e-07,6.3819402e-06
2008-12-05 18:00:00,2e-07,3.38e-06,4.513689e-08,5.857308e-07
2008-12-05 21:00:00,4.99e-07,5.16e-06,9.519238e-08,9.912543e-07
2008-12-06 00:00:00,4.11e-08,1.09e-06,5.2988356e-09,1.1032365e-07
2008-12-06 03:00:00,5.77e-08,1.25e-06,1.2622491e-08,2.0362288e-07
2008-12-06 06:00:00,1.76e-06,1.18e-05,2.0369927e-07,1.4069261e-06
2008-12-06 09:00:00,1.93e-07,2.94e-06,4.7757247e-08,6.585471e-07
2008-12-06 12:00:00,1.14e-07,1.28e-06,1.7785347e-08,1.8081106e-07
2008-12-06 15:00:00,4.4e-08,5.97e-07,6.3179204e-09,4.6686363e-08
2008-12-06 18:00:00,5.77e-08,8.32e-07,1.0444066e-08,9.264255e-08
2008-12-06 21:00:00,5.01e-08,6.85e-07,7.0640582e-09,6.211433e-08
2008-12-07 00:00:00,2e-08,6.27e-07,2.9119562e-09,3.6508908e-08
2008-12-07 03:00:00,6.7e-07,5.87e-06,1.7596096e-07,1.3531262e-06
2008-12-07 06:00:00,3.57e-07,4.16e-06,7.1478134e-08,9.4764425e-07
2008-12-07 09:00:00,2.66e-08,7.23e-07,5.6895626e-09,4.758749e-08
2008-12-07 12:00:00,2.38e-07,2.29e-06,5.681019e-08,3.9151993e-07
2008-12-07 15:00:00,5.24e-08,1.2e-06,1.3063768e-08,2.5131519e-07
2008-12-07 18:00:00,1.43e-08,7.73e-07,2.6992562e-09,1.970077e-07
2008-12-07 21:00:00,2.02e-06,1.38e-05,5.448094e-07,4.0559867e-06
2008-12-08 00:00:00,2.68e-07,2.25e-06,4.29983e-08,3.4249987e-07
2008-12-08 03:00:00,1.36e-07,1.82e-06,3.3402003e-08,2.5123353e-07
2008-12-08 06:00:00,1.01e-07,1.9e-06,1.572532e-08,2.3430384e-07
2008-12-08 09:00:00,3.18e-08,9.33e-07,4.0977364e-09,7.249395e-08
2008-12-08 12:00:00,2.96e-08,1.03e-06,6.7499624e-09,1.1424688e-07
2008-12-08 15:00:00,3.01e-08,1.1e-06,7.621539e-09,1.4118464e-07
2008-12-08 18:00:00,6.68e-08,1.24e-06,1.0385297e-08,1.7159151e-07
2008-12-08 21:00:00,1.57e-08,9.2e-07,3.1086638e-09,7.873783e-08
2008-12-09 00:00:00,1.82e-08,9.31e-07,4.8233693e-09,1.1743809e-07
2008-12-09 03:00:00,7.13e-08,1.33e-06,1.19578525e-08,1.5073442e-07
2008-12-09 06:00:00,2.46e-08,8.97e-07,3.342346e-09,6.0272065e-08
2008-12-09 09:00:00,4.14e-06,2.04e-05,8.790418e-07,5.3303197e-06
2008-12-09 12:00:00,4.95e-07,8.65e-06,8.1506705e-08,1.7270388e-06
2008-12-09 15:00:00,4.26e-08,1.12e-06,1.0494086e-08,1.6583203e-07
2008-12-09 18:00:00,1.2e-08,7.46e-07,2.9325384e-09,7.462053e-08
2008-12-09 21:00:00,2.3e-08,7.57e-07,3.0083525e-09,5.396779e-08
2008-12-10 00:00:00,2.97e-08,9.66e-07,4.434651e-09,8.682047e-08
2008-12-10 03:00:00,1.63e-06,1.06e-05,3.5529843e-07,2.9198934e-06
2008-12-10 06:00:00,1.26e-07,2.67e-06,1.954625e-08,3.5070417e-07
2008-12-10 09:00:00,4.08e-08,1.56e-06,7.044116e-09,1.9404828e-07
2008-12-10 12:00:00,8.24e-07,7.05e-06,1.579533e-07,1.4225271e-06
2008-12-10 15:00:00,1.31e-07,2.68e-06,2.1468097e-08,4.0117325e-07
2008-12-10 18:00:00,9.46e-06,4.19e-05,1.9845022e-06,1.0310834e-05
2008-12-10 21:00:00,1.5e-06,8.09e-06,2.159262e-07,1.2557088e-06
2008-12-11 00:00:00,1.88e-08,8.77e-07,2.7220044e-09,6.2802165e-08
2008-12-11 03:00:00,4.13e-07,4.82e-06,8.6830575e-08,1.121642e-06
2008-12-11 06:00:00,2.48e-08,1.18e-06,3.824258e-09,9.568672e-08
2008-12-11 09:00:00,1.99e-08,1.15e-06,4.619682e-09,1.2682138e-07
2008-12-11 12:00:00,3.3e-08,1.17e-06,5.3169953e-09,7.745289e-08
2008-12-11 15:00:00,1.38e-07,2.66e-06,3.3924167e-08,4.2988296e-07
2008-12-11 18:00:00,7.23e-08,1.74e-06,1.5089306e-08,2.081407e-07
2008-12-11 21:00:00,4.32e-07,3.63e-06,6.2935065e-08,6.9300324e-07
2008-12-12 00:00:00,1.03e-07,2.47e-06,2.4358735e-08,4.104732e-07
2008-12-12 03:00:00,2.34e-07,2.89e-06,2.8062388e-08,2.91426e-07
2008-12-12 06:00:00,5.07e-07,3.76e-06,6.3531644e-08,4.934463e-07
2008-12-12 09:00:00,4.93e-07,4.05e-06,7.3857805e-08,6.7624194e-07
2008-12-12 12:00:00,6.21e-08,1.83e-06,1.17741745e-08,2.1303653e-07
2008-12-12 15:00:00,1.12e-07,2.22e-06,1.9981405e-08,3.1007522e-07
2008-12-12 18:00:00,6.68e-06,3.26e-05,8.5750196e-07,4.808029e-06
2008-12-12 21:00:00,3.33e-07,3.87e-06,7.036905e-08,7.9115625e-07
2008-12-13 00:00:00,1.59e-06,1.01e-05,2.7348287e-07,1.923595e-06
2008-12-13 03:00:00,3.54e-07,4.2e-06,5.3436153e-08,6.723993e-07
2008-12-13 06:00:00,1.21e-07,2.35e-06,2.711905e-08,4.6722894e-07
2008-12-13 09:00:00,1.55e-06,9.14e-06,2.2310844e-07,1.4896204e-06
2008-12-13 12:00:00,1.4e-07,2.88e-06,3.2048447e-08,5.370746e-07
2008-12-13 15:00:00,8.89e-08,1.78e-06,2.0547352e-08,3.2166025e-07
2008-12-13 18:00:00,9.77e-06,4.04e-05,2.188852e-06,1.0755138e-05
2008-12-13 21:00:00,1.27e-06,1.35e-05,1.9656515e-07,2.5393192e-06
2008-12-14 00:00:00,8.51e-07,5.37e-06,1.3099708e-07,8.830713e-07
2008-12-14 03:00:00,4.05e-06,2.14e-05,5.82246e-07,3.3201693e-06
2008-12-14 06:00:00,6.43e-06,3.14e-05,1.0673085e-06,5.8790574e-06
2008-12-14 09:00:00,7.43e-08,1.64e-06,1.1772514e-08,1.8605638e-07
2008-12-14 12:00:00,3.22e-06,1.61e-05,7.0740424e-07,3.969007e-06
2008-12-14 15:00:00,2.68e-08,1.07e-06,3.88229e-09,7.0086706e-08
2008-12-14 18:00:00,5.37e-06,2.35e-05,7.5012167e-07,3.8037706e-06
2008-12-14 21:00:00,3.87e-06,1.89e-05,6.2815866e-07,3.3635877e-06
2008-12-15 00:00:00,5.83e-07,6.28e-06,1.0666138e-07,1.2388648e-06
2008-12-15 03:00:00,1.02e-06,7.85e-06,1.7889595e-07,1.4398098e-06
2008-12-15 06:00:00,4.81e-07,5.4e-06,1.1269457e-07,1.251032e-06
2008-12-15 09:00:00,1.14e-06,6.89e-06,1.8428621e-07,1.2892262e-06
2008-12-15 12:00:00,4.95e-06,2.79e-05,9.591299e-07,6.0062357e-06
2008-12-15 15:00:00,7.33e-07,6.65e-06,2.0238787e-07,1.7733918e-06
2008-12-15 18:00:00,1.05e-07,2.36e-06,2.2137554e-08,4.4148584e-07
2008-12-15 21:00:00,9.77e-08,1.69e-06,1.5796243e-08,2.0520547e-07
2008-12-16 00:00:00,3.66e-07,3.72e-06,7.3353085e-08,6.913129e-07
2008-12-16 03:00:00,1.24e-07,2.32e-06,1.9262503e-08,2.4551642e-07
2008-12-16 06:00:00,2.24e-07,2.78e-06,3.09898e-08,3.1804436e-07
2008-12-16 09:00:00,5.98e-07,5.08e-06,1.04663904e-07,7.631836e-07
2008-12-16 12:00:00,1.93e-05,7.89e-05,2.6082541e-06,1.2102739e-05
2008-12-16 15:00:00,3.67e-07,7.14e-06,6.775104e-08,1.0963834e-06
2008-12-16 18:00:00,1.13e-07,3.18e-06,1.876674e-08,3.4191987e-07
2008-12-16 21:00:00,3.33e-07,4.17e-06,5.4776045e-08,5.353879e-07
2008-12-17 00:00:00,2.35e-07,3.85e-06,3.4528387e-08,4.9325166e-07
2008-12-17 03:00:00,5.83e-07,5.02e-06,1.18273846e-07,1.1386634e-06
